agency,code,description,unit,zone_a,zone_b,zone_c,zone_d
PWD,12.25,"Supplying, fitting and fixing approved best quality foreign made stainless steel/brass door viewer/eye viewer from 12 mm to 20 mm diameter with adjustable thickness suitable for fitting from 37 mm to 50 mm thick door shutter in/c all necessary work as per direction and accepted by the Engineer-in-charge.",each,614.0,611.0,589.0,589.0
PWD,13.1,"Supplying, fitting and fixing window grills made of 16 mm dia M.S. rod @ 100 mm c/c fitted with 3 (three) nos. horizontal M.S. flat bar (38 mm x 6 mm) including fabrication, welding, riveting, cost of electricity, workshop charges, carriage, fixing with clamps in wall/RCC member for all floors, finished with anti-corrosive painting (Red-Oxide) etc. complete and accepted by the Engineer-in-charge. (Total weight per sqm should be approx. 19 kg and add or deduct @ 100.00 for each kg/sqm excess or less respectively)",sqm,2878.0,2875.0,2857.0,2857.0
PWD,13.2,"Supplying, fitting and fixing window grills of any design made of 20 mm x 3 mm mild steel section @ 100 mm c/c with outer frame of 25 mm x 6 mm F.I. bar including fabrication, welding, cost of electricity workshop charges, carriage, cutting grooves, mending good the damages, tools and plants, finished with anti-corrosive painting (Red-Oxide) etc. complete for all floors and accepted by the Engineer-in- charge. (Total weight per sqm should be approx. 10.00 kg. and add or deduct @ 100.00 for each kg/sqm excess or less respectively)",sqm,1959.0,1957.0,1932.0,1932.0
PWD,13.3.1,"Supplying, fitting and fixing window grills of any design made with 20 mm x 5 mm F.I. bar @ 100 mm c/c as inner and outer section; including fabricating, welding, cost of electricity and tools and plants, finished with anti-corrosive painting (Red-Oxide), carriage, cutting grooves, mending good the damages etc. complete for all floors accepted by the Engineer-in-charge. (Total weight per sqm should be approx. 11 kg. and add or deduct. @ 100.00 for each kg/sqm excess or less respectively)",sqm,2075.0,2072.0,2048.0,2048.0
PWD,13.3.2,"Supplying, fitting and fixing window grills of any design made with 20 mm x 5 mm F.I. bar @ 100 mm c/c as inner members but no outer frame; including fabrication, welding, cost of electricity, workshop charges, carriage, cutting grooves, mending good the damages, tools and plants, finished with anti-corrosive painting (Red-Oxide) etc. complete for all floors accepted by the Engineer-in-charge. (Total weight per sqm should be approx. 9 kg and add or deduct. @ 100.00 for each kg/sqm excess or less respectively)",sqm,1903.0,1900.0,1875.0,1875.0
PWD,13.4.1,"Supplying, fitting, fixing window grills of any design made with 25 mm x 6 mm F.I. bar @ 100 mm c/c as both outer and inner section; including fabrication, welding, cost of electricity workshop charges, carriage, cutting grooves, mending good the damages, tools and plants, finished with anti-corrosive painting (Red-Oxide) etc. complete for all floors accepted by the Engineer-in-charge. (Total weight per sqm should be approx. 19 kg and add or deduct @ 100.00 for each kg/sqm excess or less respectively)",sqm,2798.0,2796.0,2771.0,2771.0
PWD,13.4.2,"Supplying, fitting, fixing window grills of any design made with 25 mm x 6 mm F.I. bar @ 100 mm c/c as inner section but no outer frame; including fabrication, welding, cost of electricity workshop charges, labour charges for fitting and fixing grills in position, local carriage charges, cutting grooves, mending good the damages, tools and plants, finished with anti-corrosive painting (Red-oxide) etc. complete for all floors accepted by the Engineer-in-charge. (Total weight per sqm should be approx. 16 kg and add or deduct @ 100.00 for each kg/sqm excess or less respectively)",sqm,2492.0,2489.0,2464.0,2464.0
PWD,13.4.3,"Supplying, fitting, fixing window grills of any design made with 25 mm x 6 mm F.I. bar as outer frame and 20 mm x 5 mm F.I. inner member @ 100 mm c/c; including fabrication, welding, cost of electricity workshop charges, labour charges for fitting and fixing grills in position, local carriage charges, cutting grooves, mending good the damages, tools and plants, finished with anti-corrosive painting (Red-Oxide) etc. complete for all floors accepted by the Engineer-in-charge. (Total weight per sqm should be approx. 12 kg and add or deduct @ 100.00 for each kg/sqm excess or less respectively)",sqm,2209.0,2207.0,2182.0,2182.0
PWD,13.5.1,"Supplying, fitting and fixing window grill made of 10 mm x 10 mm M.S. solid bar @ 100mm c/c with outer frame of 38 mm x 6mm F.I. bar and 25 mm x 6 mm F.I. bar for clamp as per design including fabrication, welding, cost of electricity workshop charges, carriage, cutting grooves, mending good the damages, tools and plants, finished with anti-corrosive painting (Red-Oxide) etc. complete for all floors approved and accepted by the Engineer-in-charge. (Total weight per sqm should be approx. 17 kg and add or deduct @ 100.00 for each kg/sqm excess or less respectively)",sqm,2683.0,2679.0,2649.0,2649.0
PWD,13.5.2,"Supplying, fitting and fixing window grill made of 12 mm x 12 mm M.S. solid bar @ 100mm c/c with outer frame of 38 mm x 6mm F.I. bar and 25 mm x 6 mm F.I. bar for clamp as per design including fabrication, welding, cost of electricity workshop charges, labour charges for fitting and fixing grills in position, local carriage charges, cutting grooves, mending good the damages, tools and plants, finished with anti- corrosive painting (Red-Oxide) etc. complete for all floors approved and accepted by the Engineer-in-charge. (Total weight per sqm should be approx. 19 kg and add or deduct @ 100.00 for each kg/sqm excess or less respectively)",sqm,2825.0,2822.0,2792.0,2792.0
PWD,13.5.3,"Supply, fitting & fixing window grills made of 10 mm x 10 mm M.S. solid bar @ 100 mm c/c with 25 x 6 mm F.I. Bar for Clamp and no outer frame; including fabrication, welding, cost of electricity workshop charges, carriage, cutting grooves, mending good the damages, tools and plants, finished with anti-corrosive painting (Red-Oxide) etc. complete for all floors accepted by the Engineer-in-charge.",sqm,2270.0,2268.0,2247.0,2247.0
PWD,13.5.4,"Supply, fitting & fixing window grills made of 12 mm x 12 mm M.S. solid bar @100 mm c/c as inner members but no outer frame, with 25 x 6 mm F.I. Bar for Clamp; including fabrication, welding, cost of electricity workshop charges, carriage, cutting grooves, mending good the damages, tools and plants, finished with anti-corrosive painting (Red-Oxide) etc. all complete for all floors accepted by the Engineer-in- charge. (Total weight per sqm should be approx. 15 kg and add or deduct @ 100.00 for each kg/sqm excess or less respectively)",sqm,2400.0,2398.0,2378.0,2378.0
PWD,13.5.5,"Supply, fitting & fixing window grills made of 12 mm x 12 mm stainless steel (SS) bar with wall thickness 1.5 mm @ 100 mm c/c as inner frame but no outer frame; including fabrication, welding, cost of electricity workshop charges, carriage, cutting grooves, mending good the damages, tools and plants, clamps and other necessary accessories for fitting, fixings grills in position, polishing etc. complete for all floors accepted by the Engineer-in-charge.",sqm,3361.0,3359.0,3339.0,3339.0
PWD,13.6,"Supplying, fitting and fixing veranda grill made of 10 mm dia M.S. rod provided @ 100 mm c/c in any position both ways as per design with outside frame 25 mm x 25 mm x 6 mm M.S. angle including fabricating, welding in each point, painting a coat of anti-corrosive painting (Red-Oxide), including cost of electricity, tools and plants, workshop charges, carriage of the same including cutting groves in the R.C.C. or brick work, mending good the damages with C.C. (1:1.5:3) etc. complete for all floors accepted by the Engineer-in-charge. (Total weight per sqm should be approx. 17 kg and add or deduct @ 100.00 for each kg/sqm excess or less respectively)",sqm,2673.0,2671.0,2653.0,2653.0
PWD,13.7,"Supplying, fitting and fixing verandah grill made of 10 mm dia M.S. rod provided @ 75 mm c/c in any position both ways as per design with outside frame of 25 mm x 25 mm x 6 mm M.S. angle and F.I. bar clamps including fabricating, welding in each point , painting a coat of anti-corrosive painting (Red-Oxide), including cost of electricity, tools and plants, workshop charges, carriage of the same including cutting groves in the R.C.C. or brick work, mending good the damages with C.C. (1:1.5:3) etc., all complete for all floors accepted by the Engineer-in-charge. (Total weight per sqm should be approx. 21 kg and add or deduct @ 100.00 for each kg/sqm excess or less respectively)",sqm,3052.0,3050.0,3031.0,3031.0
PWD,13.8,"Supplying, fitting and fixing MS verandah grill as per design and shape with 75 mm x 50 mm MS box with 3 mm wall thickness middle rail (horizontal), one pair 50 mm x 25 mm MS hollow box with 3 mm wall thickness @ 750 mm c/c vertical and 12 mm x 12 mm MS solid bar",sqm,4736.0,4734.0,4714.0,4714.0
PWD,13.9,"Supplying, fitting and fixing MS verandah grill as per design and shape with 75 mm x 50 mm MS box with 3mm wall thickness middle rail (horizontal), 50 mm x 25 mm vertical rail with 3 mm wall thickness @ approx. 750 mm c/c, 25 mm x 25 mm MS box with 2 mm wall thickness horizontally @ 100 mm c/c as per required measurement including cutting grooves in wall up to 150 mm depth and mending good the damages with C.C. (1:1.5:3), finished with anti-corrosive paint (Red-Oxide painting) etc. complete as per drawing and design and accepted by the Engineer.",sqm,4626.0,4624.0,4607.0,4607.0
PWD,13.10,"Supplying, fitting, fixing Jail pattern M.S window grill made of 25 mm dia M.S Plain Rod @ 75 mm c/c fitted and fixed with M.S Angle frame 65 mm x 65 mm x 6 mm size placed 5 Nos. Horizontally and 2 Nos. Vertically including fabricating, welding, drilling, cutting and riveting the F.I bar and M.S angle clamp 10 Nos. including making holes in RCC Column/ Brick wall, fixing the clamps and mending good the damages with C.C (1:1.5:3), finished with anti-corrosive paint (Red-Oxide painting) etc. all complete as per direction by Engineer-in-Charge.",sqm,9631.0,9625.0,9580.0,9580.0
PWD,13.11,"Supplying, fitting, fixing Jail pattern M.S Verandah grill made of 20 mm dia M.S Plain Rod @ 100 mm c/c fitted and fixed with M.S Angle frame 50 mm x 50 mm x 6 mm size placed 5 Nos. Horizontally and 2 Nos. Vertically including fabricating, welding, drilling, cutting and riveting the F.I bar and M.S angle clamp 10 Nos. including making holes in RCC Column/ Brick wall fixing the clamps and mending good the damaged with C.C (1:1.5:3), finished with anti- corrosive paint (Red-Oxide painting) etc. all complete as per direction by Engineer-in-Charge.",sqm,5871.0,5868.0,5846.0,5845.0
PWD,13.12,"Supplying, Fitting, Fixing Jail pattern M.S grill door made of 25 mm dia M.S Plain Rod @ 75 mm c/c fitted and fixed with M.S Angle frame 65 mm x 65 mm x 6 mm size 7 Nos. placed Horizontally and 2 Nos. Vertically providing 25 mm dia M.S rod of 1200 mm long and 38 thick M.S plate up to a size of 1′-6″ x 1′-0″ for locking arrangement, 38 mm dia G.I pipe of 1′-0″ long for locking) including fabricating, welding, drilling, cutting and riveting the F.I bar and M.S angle clamp 8 Nos. including making holes in wall fixing the clamps and mending good the damaged with C.C (1:1.5:3) including anticorrosive paint etc. all complete as per direction by the Engineer-in-Charge.",sqm,12740.0,12733.0,12678.0,12678.0
PWD,13.13,"Supplying, Fitting, Fixing Steel window shutter with frames top portion ventilation (2′-6″) and bottom portion (3′-8″) outer frame of the window made with 38 mm x 38 mm x 6 mm M.S Angle and middle vertical member of",sqm,9365.0,9349.0,9286.0,9286.0
PWD,14.1.1,Anodized to bronze colour,sqm,8228.0,8228.0,0,0
PWD,14.1.2,Powder coated to any colour,sqm,9088.0,9088.0,0,0
PWD,14.2.1,Anodized to any colour,sqm,7527.0,7527.0,0,0
PWD,14.2.2,Powder coated to any colour,sqm,8213.0,8213.0,0,0
PWD,14.3.1,Anodized to any colour,sqm,3876.0,3876.0,0,0
PWD,14.3.2,Powder coated to any colour,sqm,4284.0,4284.0,0,0
PWD,14.4.1,Anodized to any colour,sqm,3222.0,3222.0,0,0
PWD,14.4.2,Powder coated to any colour,sqm,3746.0,3746.0,0,0
PWD,14.5.1,Anodized to any colour,sqm,4555.0,4555.0,0,0
PWD,14.5.2,Powder coated to any colour,sqm,5380.0,5380.0,0,0
PWD,14.6.1,Anodized to any colour,sqm,4921.0,4921.0,0,0
PWD,14.6.2,Powder coated to any colour,sqm,5740.0,5740.0,0,0
PWD,14.7.1.1,Anodized to any colour,sqm,3764.0,3764.0,0,0
PWD,14.7.1.2,Powder coated to any colour,sqm,4534.0,4534.0,0,0
PWD,14.7.2.1,Anodized to any colour,sqm,5124.0,5124.0,0,0
PWD,14.7.2.2,Powder coated to any colour,sqm,6458.0,6458.0,0,0
PWD,14.8.1.1,Anodized to any colour,sqm,5068.0,5068.0,0,0
PWD,14.8.1.2,Powder coated to any colour,sqm,6171.0,6171.0,0,0
PWD,14.8.2.1,Anodized to any colour,sqm,5766.0,5766.0,0,0
PWD,14.8.2.2,Powder coated to any colour,sqm,6992.0,6992.0,0,0
PWD,14.8.3.1,Anodized to any colour,sqm,11930.0,11930.0,0,0
PWD,14.8.3.2,Powder coated to any colour,sqm,14254.0,14254.0,0,0
PWD,14.9.1.1,Anodized to any colour,sqm,6402.0,6402.0,0,0
PWD,14.9.1.2,Powder coated to any colour,sqm,6715.0,6715.0,0,0
PWD,14.9.2.1,Anodized to any colour,sqm,6964.0,6964.0,0,0
PWD,14.9.2.2,Powder coated to any colour,sqm,7642.0,7642.0,0,0
PWD,14.9.3.1,Anodized to any colour,sqm,14129.0,14129.0,0,0
PWD,14.9.3.2,Powder coated to any colour,sqm,15402.0,15402.0,0,0
PWD,14.10.1,Anodized to any colour,sqm,4043.0,4043.0,0,0
PWD,14.10.2,Powder coated to any colour,sqm,4743.0,4743.0,0,0
PWD,14.11.1,Anodized to any colour,sqm,11159.0,11159.0,0,0
PWD,14.11.2,Powder coated to any colour,sqm,11387.0,11387.0,0,0
PWD,14.12.1.1,Anodized to any colour,sqm,7471.0,7471.0,0,0
PWD,14.12.1.2,Powder coated to any colour,sqm,8559.0,8559.0,0,0
PWD,14.12.2.1,Anodized to any colour,sqm,8845.0,8845.0,0,0
PWD,14.12.2.2,Powder coated to any colour,sqm,10124.0,10124.0,0,0
PWD,14.13.1,Anodized to any colour,sqm,5751.0,5751.0,0,0
PWD,14.13.2,Powder coated to any colour,sqm,6215.0,6215.0,0,0
PWD,14.14.1,Anodized to any colour,sqm,10680.0,10680.0,0,0
PWD,14.14.2,Powder coated to any colour,sqm,12100.0,12100.0,0,0
PWD,14.15.1,Anodized to any colour,sqm,3782.0,3782.0,0,0
PWD,14.15.2,Powder coated to any colour,sqm,4356.0,4356.0,0,0
PWD,14.16.1.1.1,5 mm thick tinted glass,sqm,1473.0,1473.0,0,0
PWD,14.16.1.1.2,5 mm thick tinted tempered glass,sqm,2374.0,2374.0,0,0
PWD,14.16.1.2.1,5 mm thick clear glass,sqm,1209.0,1209.0,0,0
PWD,14.16.1.2.2,5 mm thick clear tempered glass,sqm,2471.0,2471.0,0,0
PWD,14.16.1.3,5 mm thick ambushed glass,sqm,1195.0,1195.0,0,0
PWD,14.16.1.4.1,5 mm thick reflective glass,sqm,1639.0,1639.0,0,0
PWD,14.16.1.4.2,5 mm reflective tempered glass,sqm,2859.0,2859.0,0,0
PWD,14.16.2.1.1,6 mm thick clear glass,sqm,1473.0,1473.0,0,0
PWD,14.16.2.1.2,6 mm thick clear tempered glass,sqm,2859.0,2859.0,0,0
PWD,14.16.2.2,6 mm thick ambushed glass,sqm,2582.0,2582.0,0,0
PWD,14.16.2.3.1,6 mm thick reflecting glass,sqm,1819.0,1819.0,0,0
PWD,14.16.2.3.2,6 mm thick reflecting tempered glass,sqm,2818.0,2818.0,0,0
PWD,14.16.3.1,8 mm thick clear glass,sqm,2093.0,2093.0,0,0
PWD,14.16.3.2,8 mm thick clear tempered glass,sqm,3827.0,3827.0,0,0
PWD,14.16.4.1,10 mm thick clear glass,sqm,2326.0,2326.0,0,0
PWD,14.16.4.2,10 mm thick clear tempered glass,sqm,4240.0,4240.0,0,0
PWD,14.16.5.1,12 mm thick clear glass,sqm,3061.0,3061.0,0,0
PWD,14.16.5.2,12 mm thick clear tempered glass,sqm,5904.0,5904.0,0,0
PWD,14.16.6.1,13.52mm (6mm tempered lamination glass + 1.52mm PVB + 6mm tempered lamination glass) foreign made tempered lamination glass,sqm,9034.0,9034.0,0,0
PWD,14.16.6.2,13.52 mm (6mm low-E lamination glass + 1.52mm PVB + 6mm lamination glass) foreign made tempered lamination glass,sqm,11322.0,11322.0,0,0
PWD,14.16.7.1,17.52 mm (8mm tempered lamination glass + 1.52mm PVB + 8mm tempered lamination glass) foreign made tempered double glazing glass,sqm,11002.0,11002.0,0,0
PWD,14.16.7.2,17.52 mm (8mm tempered lamination Low-E glass + 1.52mm PVB + 8mm clear tempered lamination glass) foreign made tempered double glazing glass,sqm,12389.0,12389.0,0,0
PWD,14.16.8.1,"24mm (6mm tempered glass + 12mm argon gas filled gap + 6mm tempered glass) foreign made tempered double glazing glass with structural foam spacer, seal, desiccant",sqm,7911.0,7911.0,0,0
PWD,14.16.8.2,"24 mm (6mm clear tempered Low-E glass + 12mm argon gas filled gap + 6mm clear tempered glass) foreign made tempered double glazing glass with structural foam spacer, seal, desiccant",sqm,9160.0,9160.0,0,0
PWD,14.17,"Supplying, fabrication and Installation of approved colour 4 mm thick Fire Rated Aluminium Composite Panel (Alucobond/Alucopanel/Alpolic or equivalent) of 0.5 mm thick aluminum skin cover both side with 3 coat PVDF on the front face panel sheet and non-combustible mineral filled core/ aluminum hydroxide filled (fr) core, skin cover sheet in Peralumam -100, ENAW -5005 (AlMg1) on the both side (Total weight. 7.60kg/sqm), as per US Architectural Aluminium Manufacturer's Association (AAMA) in column, beam and wall surface providing with 44 mm x 44 mm x 1.5 mm aluminum section including supply of necessary hardwares, consumables, scaffolding etc. fitted with necessary accessories like rivet, screw, rowel bolt etc. all complete in all respect as per drawing and direction of the Engineer-in-charge.",sqm,12994.0,12994.0,0,0
